,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Yield,Comp,Al,Cr,Mn,Fe,Co,Ni,Cu,Ta,Ti,V,Zr,Nb,Mo,Zn,W,Sn,Nd,Hf,Si,Temp,Temp (K),VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt,Alloy,Tbreak [oC],Tbreak(K),Solvus Temp. [oC],Diff_Melt_Tbreak,Tbreak (K),YS at Tbreak,Diff,Assigned Point,Criteria Satisfied,Temp Range
267,267,267,267,277,277,243,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,0.100071994,0.079913607,0.0,0.150107991,0.249820014,0.359971202,0.0,0.0,0.060115191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,900.0,1173.15,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,782.4,1055.55,"1,447",1073.45673,1103.335632,461.9944608,4.53%,230.9972304,1,4
268,268,268,268,278,278,219,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,0.100071994,0.079913607,0.0,0.150107991,0.249820014,0.359971202,0.0,0.0,0.060115191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,900.0,1173.15,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,782.4,1055.55,"1,447",1073.45673,1103.335632,461.9944608,4.53%,230.9972304,1,4
269,269,269,269,279,279,0,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,0.100071994,0.079913607,0.0,0.150107991,0.249820014,0.359971202,0.0,0.0,0.060115191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1446.87,1720.02,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,782.4,1055.55,"1,447",1073.45673,1103.335632,461.9944608,4.53%,230.9972304,1,4
270,270,270,270,122,122,964,Al0.6CoCrFeNi,0.130434783,0.217391304,0.0,0.217391304,0.217391304,0.217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,-196.0,77.15,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,Al0.6CoCrFeNi,973.1,1246.25,"1,476",892.030432,1102.472332,368.0149378,11.54%,184.0074689,1,4
271,271,271,271,123,123,786,Al0.6CoCrFeNi,0.130434783,0.217391304,0.0,0.217391304,0.217391304,0.217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,Al0.6CoCrFeNi,973.1,1246.25,"1,476",892.030432,1102.472332,368.0149378,11.54%,184.0074689,1,4
272,272,272,272,124,124,120,Al0.6CoCrFeNi,0.130434783,0.217391304,0.0,0.217391304,0.217391304,0.217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,900.0,1173.15,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,Al0.6CoCrFeNi,973.1,1246.25,"1,476",892.030432,1102.472332,368.0149378,11.54%,184.0074689,1,4
273,273,273,273,125,125,90,Al0.6CoCrFeNi,0.130434783,0.217391304,0.0,0.217391304,0.217391304,0.217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,Al0.6CoCrFeNi,973.1,1246.25,"1,476",892.030432,1102.472332,368.0149378,11.54%,184.0074689,1,4
274,274,274,274,126,126,50,Al0.6CoCrFeNi,0.130434783,0.217391304,0.0,0.217391304,0.217391304,0.217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1100.0,1373.15,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,Al0.6CoCrFeNi,973.1,1246.25,"1,476",892.030432,1102.472332,368.0149378,11.54%,184.0074689,1,4
275,275,275,275,127,127,30,Al0.6CoCrFeNi,0.130434783,0.217391304,0.0,0.217391304,0.217391304,0.217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1200.0,1473.15,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,Al0.6CoCrFeNi,973.1,1246.25,"1,476",892.030432,1102.472332,368.0149378,11.54%,184.0074689,1,4
276,276,276,276,128,128,0,Al0.6CoCrFeNi,0.130434783,0.217391304,0.0,0.217391304,0.217391304,0.217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1476.35,1749.5,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,Al0.6CoCrFeNi,973.1,1246.25,"1,476",892.030432,1102.472332,368.0149378,11.54%,184.0074689,1,4
277,277,277,277,326,326,975,NbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0,0.0,0,0,0.0,0,23.0,296.15,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,NbTiZr,821.2,1094.35,"2,000",1451.949998,1086.412831,456.5547562,0.73%,228.2773781,1,4
278,278,278,278,327,327,462,NbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,NbTiZr,821.2,1094.35,"2,000",1451.949998,1086.412831,456.5547562,0.73%,228.2773781,1,4
279,279,279,279,328,328,141,NbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,NbTiZr,821.2,1094.35,"2,000",1451.949998,1086.412831,456.5547562,0.73%,228.2773781,1,4
280,280,280,280,329,329,218,NbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,NbTiZr,821.2,1094.35,"2,000",1451.949998,1086.412831,456.5547562,0.73%,228.2773781,1,4
281,281,281,281,330,330,61,NbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0,0.0,0,0,0.0,0,1200.0,1473.15,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,NbTiZr,821.2,1094.35,"2,000",1451.949998,1086.412831,456.5547562,0.73%,228.2773781,1,4
282,282,282,282,331,331,0,NbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0,0.0,0,0,0.0,0,2000.0,2273.15,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,NbTiZr,821.2,1094.35,"2,000",1451.949998,1086.412831,456.5547562,0.73%,228.2773781,1,4
283,283,283,283,22,22,994,Al0.25Cr0.5FeMn0.625Ni0.375,0.090909091,0.181818182,0.227272727,0.363636364,0.0,0.136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,Al0.25Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1484.090909,1081.542983,335.5453489,60.67%,167.77267445,1,4
284,284,284,284,23,23,943,Al0.25Cr0.5FeMn0.625Ni0.375,0.090909091,0.181818182,0.227272727,0.363636364,0.0,0.136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,400.0,673.15,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,Al0.25Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1484.090909,1081.542983,335.5453489,60.67%,167.77267445,1,4
285,285,285,285,24,24,359,Al0.25Cr0.5FeMn0.625Ni0.375,0.090909091,0.181818182,0.227272727,0.363636364,0.0,0.136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,Al0.25Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1484.090909,1081.542983,335.5453489,60.67%,167.77267445,1,4
286,286,286,286,25,25,0,Al0.25Cr0.5FeMn0.625Ni0.375,0.090909091,0.181818182,0.227272727,0.363636364,0.0,0.136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1447.64,1720.79,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,Al0.25Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1484.090909,1081.542983,335.5453489,60.67%,167.77267445,1,4
287,287,287,287,46,46,1620,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
288,288,288,288,47,47,1120,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,500.0,773.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
289,289,289,289,48,48,805,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
290,290,290,290,49,49,567,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,700.0,973.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
291,291,291,291,50,50,302,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
292,292,292,292,51,51,214,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,900.0,1173.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
293,293,293,293,52,52,116,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
294,294,294,294,53,53,79,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1100.0,1373.15,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
295,295,295,295,54,54,0,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,0.285714286,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1257.23,1530.38,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,AlCo0.5Cr0.5Cu0.5Fe0.5Ni0.5,552.1,825.25,"1,257",906.578573,1071.266,646.8903896,29.81%,1071.266,1,3
296,296,296,296,161,161,419,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,-196.0,77.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
297,297,297,297,162,162,350,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,-70.0,203.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
298,298,298,298,163,163,252,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,20.0,293.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
299,299,299,299,164,164,214,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,600.0,873.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
300,300,300,300,165,165,212,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,700.0,973.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
301,301,301,301,166,166,187,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,800.0,1073.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
302,302,302,302,167,167,0,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,1579.28,1852.43,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
303,303,303,303,168,168,252,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,20.0,293.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
304,304,304,304,169,169,214,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,600.0,873.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
305,305,305,305,170,170,212,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,700.0,973.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
306,306,306,306,171,171,187,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,800.0,1073.15,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
307,307,307,307,172,172,0,Co0.5Fe0.5Mo0.1NiV0.25,0.0,0.0,0.0,0.212765957,0.212765957,0.425531915,0.0,0.0,0.0,0.106382979,0.0,0.0,0.042553191,0,0.0,0,0,0.0,0,1579.28,1852.43,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,Co0.5Fe0.5Mo0.1NiV0.25,707.8,980.95,"1,579",1376.967019,1069.064159,192.0627457,8.98%,1069.064159,1,3
308,308,308,308,68,68,450,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,25.0,298.15,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,1032.060302,1,3
309,309,309,309,69,69,360,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,600.0,873.15,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,1032.060302,1,3
310,310,310,310,70,70,260,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,800.0,1073.15,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,1032.060302,1,3
311,311,311,311,71,71,0,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,1666.29,1939.44,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,1032.060302,1,3
312,312,312,312,77,77,948,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,1028.172028,1,3
313,313,313,313,78,78,561,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,1028.172028,1,3
314,314,314,314,79,79,307,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,700.0,973.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,1028.172028,1,3
315,315,315,315,80,80,172,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,1028.172028,1,3
