ID,Temp,Yield,Comp,Al,Cr,Mn,Fe,Co,Ni,Cu,Ta,Ti,V,Zr,Nb,Mo,Zn,W,Sn,Nd,Hf,Si,VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Gamma,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt
279,25,1483,HfNbSi0.5TiVZr,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.090909091,4.54545455,0.178672793,9.863406091,-21.75206616,14.69716889,57.45454551,126.0909092,0.36,4.181818186,5.668181824,1.467404642,0.001818182,-7.867768611,-0.000991736,2245.836366
280,400,1273,HfNbSi0.5TiVZr,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.090909091,4.54545455,0.178672793,9.863406091,-21.75206616,14.69716889,57.45454551,126.0909092,0.36,4.181818186,5.668181824,1.467404642,0.001818182,-7.867768611,-0.000991736,2245.836366
281,600,920,HfNbSi0.5TiVZr,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.090909091,4.54545455,0.178672793,9.863406091,-21.75206616,14.69716889,57.45454551,126.0909092,0.36,4.181818186,5.668181824,1.467404642,0.001818182,-7.867768611,-0.000991736,2245.836366
282,600,597,HfNbSi0.5TiVZr,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.090909091,4.54545455,0.178672793,9.863406091,-21.75206616,14.69716889,57.45454551,126.0909092,0.36,4.181818186,5.668181824,1.467404642,0.001818182,-7.867768611,-0.000991736,2245.836366
283,800,371,HfNbSi0.5TiVZr,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.090909091,4.54545455,0.178672793,9.863406091,-21.75206616,14.69716889,57.45454551,126.0909092,0.36,4.181818186,5.668181824,1.467404642,0.001818182,-7.867768611,-0.000991736,2245.836366
284,800,102,HfNbSi0.5TiVZr,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.090909091,4.54545455,0.178672793,9.863406091,-21.75206616,14.69716889,57.45454551,126.0909092,0.36,4.181818186,5.668181824,1.467404642,0.001818182,-7.867768611,-0.000991736,2245.836366
285,1973,0,HfNbSi0.5TiVZr,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.090909091,4.54545455,0.178672793,9.863406091,-21.75206616,14.69716889,57.45454551,126.0909092,0.36,4.181818186,5.668181824,1.467404642,0.001818182,-7.867768611,-0.000991736,2245.836366
286,23,929,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
287,600,675,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
288,800,535,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
289,1000,295,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
290,1200,92,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
291,2250,0,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
292,25,1515,MoNbTaTiVW,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,5.333333344,0.334086649,3.417566645,-4.222222239,14.89668824,88.33333351,196.6666671,0.343333334,5.666666678,6.365000013,1.096647478,0.014611111,-9.111111148,-0.170277778,2838.150006
293,600,973,MoNbTaTiVW,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,5.333333344,0.334086649,3.417566645,-4.222222239,14.89668824,88.33333351,196.6666671,0.343333334,5.666666678,6.365000013,1.096647478,0.014611111,-9.111111148,-0.170277778,2838.150006
294,800,791.3,MoNbTaTiVW,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,5.333333344,0.334086649,3.417566645,-4.222222239,14.89668824,88.33333351,196.6666671,0.343333334,5.666666678,6.365000013,1.096647478,0.014611111,-9.111111148,-0.170277778,2838.150006
295,1000,752.8,MoNbTaTiVW,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,5.333333344,0.334086649,3.417566645,-4.222222239,14.89668824,88.33333351,196.6666671,0.343333334,5.666666678,6.365000013,1.096647478,0.014611111,-9.111111148,-0.170277778,2838.150006
296,1200,659,MoNbTaTiVW,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,5.333333344,0.334086649,3.417566645,-4.222222239,14.89668824,88.33333351,196.6666671,0.343333334,5.666666678,6.365000013,1.096647478,0.014611111,-9.111111148,-0.170277778,2838.150006
297,2520,0,MoNbTaTiVW,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,5.333333344,0.334086649,3.417566645,-4.222222239,14.89668824,88.33333351,196.6666671,0.343333334,5.666666678,6.365000013,1.096647478,0.014611111,-9.111111148,-0.170277778,2838.150006
298,23,1246,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
299,600,862,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
300,800,846,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
301,1000,842,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
302,1200,735,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
303,1400,656,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
304,1600,477,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
305,2690,0,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
306,23,1058,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
307,600,561,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
308,800,552,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
309,1000,548,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
310,1200,506,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
311,1400,421,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
312,1600,405,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
313,2885,0,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
314,850,310,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
315,850,240,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
316,850,160,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
317,900,260,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
318,900,190,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
319,900,100,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
320,950,210,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
321,950,130,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
322,950,70,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
323,1000,150,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
324,1000,80,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
325,1000,50,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
326,1598.49,0,N0.05Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
327,22,675,Nb30Ti40Zr30,0,0,0,0,0,0,0,0,0.4,0,0.3,0.3,0,0,0,0,0,0,0,4.6,0.110837719,4.904382794,2.4,9.053114395,59,123.2,0.366,4.6,5.417,1.129239624,-0.0114,-12.48,-0.0063,2239.95
328,600,370,Nb30Ti40Zr30,0,0,0,0,0,0,0,0,0.4,0,0.3,0.3,0,0,0,0,0,0,0,4.6,0.110837719,4.904382794,2.4,9.053114395,59,123.2,0.366,4.6,5.417,1.129239624,-0.0114,-12.48,-0.0063,2239.95
329,700,210,Nb30Ti40Zr30,0,0,0,0,0,0,0,0,0.4,0,0.3,0.3,0,0,0,0,0,0,0,4.6,0.110837719,4.904382794,2.4,9.053114395,59,123.2,0.366,4.6,5.417,1.129239624,-0.0114,-12.48,-0.0063,2239.95
330,800,125,Nb30Ti40Zr30,0,0,0,0,0,0,0,0,0.4,0,0.3,0.3,0,0,0,0,0,0,0,4.6,0.110837719,4.904382794,2.4,9.053114395,59,123.2,0.366,4.6,5.417,1.129239624,-0.0114,-12.48,-0.0063,2239.95
331,1000,115,Nb30Ti40Zr30,0,0,0,0,0,0,0,0,0.4,0,0.3,0.3,0,0,0,0,0,0,0,4.6,0.110837719,4.904382794,2.4,9.053114395,59,123.2,0.366,4.6,5.417,1.129239624,-0.0114,-12.48,-0.0063,2239.95
332,1966.8,0,Nb30Ti40Zr30,0,0,0,0,0,0,0,0,0.4,0,0.3,0.3,0,0,0,0,0,0,0,4.6,0.110837719,4.904382794,2.4,9.053114395,59,123.2,0.366,4.6,5.417,1.129239624,-0.0114,-12.48,-0.0063,2239.95
333,-187,2112,NbTaTiVZr,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5,5.562,1.210926497,-0.0136,3.28,0.0008,2513.15
334,25,1513,NbTaTiVZr,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5,5.562,1.210926497,-0.0136,3.28,0.0008,2513.15
335,1200,78,NbTaTiVZr,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5,5.562,1.210926497,-0.0136,3.28,0.0008,2513.15
336,2185.4,0,NbTaTiVZr,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5,5.562,1.210926497,-0.0136,3.28,0.0008,2513.15
337,25,918,NbTiV2Zr,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0,4.8,0.112889326,6.682928062,-1.28,11.07573654,51.2,138.8,0.368,4.8,5.678,1.210959068,-0.0256,-9.44,0.0144,2237.15
338,600,571,NbTiV2Zr,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0,4.8,0.112889326,6.682928062,-1.28,11.07573654,51.2,138.8,0.368,4.8,5.678,1.210959068,-0.0256,-9.44,0.0144,2237.15
339,800,240,NbTiV2Zr,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0,4.8,0.112889326,6.682928062,-1.28,11.07573654,51.2,138.8,0.368,4.8,5.678,1.210959068,-0.0256,-9.44,0.0144,2237.15
340,1000,72,NbTiV2Zr,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0,4.8,0.112889326,6.682928062,-1.28,11.07573654,51.2,138.8,0.368,4.8,5.678,1.210959068,-0.0256,-9.44,0.0144,2237.15
341,1964,0,NbTiV2Zr,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0,4.8,0.112889326,6.682928062,-1.28,11.07573654,51.2,138.8,0.368,4.8,5.678,1.210959068,-0.0256,-9.44,0.0144,2237.15
342,25,1105,NbTiVZr,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,1.210959068,-0.021875,-11.1875,0.0075,2250.65
343,600,834,NbTiVZr,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,1.210959068,-0.021875,-11.1875,0.0075,2250.65
344,800,187,NbTiVZr,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,1.210959068,-0.021875,-11.1875,0.0075,2250.65
345,1000,58,NbTiVZr,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,1.210959068,-0.021875,-11.1875,0.0075,2250.65
346,1978,0,NbTiVZr,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,1.210959068,-0.021875,-11.1875,0.0075,2250.65
347,25,354,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0,0.147058824,0,0,0,0,0,0,0,0,0,0,0,0,0,7.558823532,0.133568132,3.97419075,-3.456362936,11.55796469,84.7745098,155.4117647,0.273137255,7.558823532,7.77382353,1.167938299,0.012884516,4.069108038,-0.06195694,2055.512745
348,400,260,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0,0.147058824,0,0,0,0,0,0,0,0,0,0,0,0,0,7.558823532,0.133568132,3.97419075,-3.456362936,11.55796469,84.7745098,155.4117647,0.273137255,7.558823532,7.77382353,1.167938299,0.012884516,4.069108038,-0.06195694,2055.512745
349,600,155,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0,0.147058824,0,0,0,0,0,0,0,0,0,0,0,0,0,7.558823532,0.133568132,3.97419075,-3.456362936,11.55796469,84.7745098,155.4117647,0.273137255,7.558823532,7.77382353,1.167938299,0.012884516,4.069108038,-0.06195694,2055.512745
350,1447.64,0,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0,0.147058824,0,0,0,0,0,0,0,0,0,0,0,0,0,7.558823532,0.133568132,3.97419075,-3.456362936,11.55796469,84.7745098,155.4117647,0.273137255,7.558823532,7.77382353,1.167938299,0.012884516,4.069108038,-0.06195694,2055.512745
351,25,550,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0,0.141509434,0,0,0,0,0,0,0,0,0,0,0,0,0,7.386792459,0.133188037,4.536693299,-5.258098994,12.15816732,82.55660382,152.4150945,0.275283019,7.386792459,7.608396233,1.167938299,0.017662558,1.633588438,-0.061925952,2023.461322
352,400,469,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0,0.141509434,0,0,0,0,0,0,0,0,0,0,0,0,0,7.386792459,0.133188037,4.536693299,-5.258098994,12.15816732,82.55660382,152.4150945,0.275283019,7.386792459,7.608396233,1.167938299,0.017662558,1.633588438,-0.061925952,2023.461322
353,600,272,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0,0.141509434,0,0,0,0,0,0,0,0,0,0,0,0,0,7.386792459,0.133188037,4.536693299,-5.258098994,12.15816732,82.55660382,152.4150945,0.275283019,7.386792459,7.608396233,1.167938299,0.017662558,1.633588438,-0.061925952,2023.461322
354,1448.39,0,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0,0.141509434,0,0,0,0,0,0,0,0,0,0,0,0,0,7.386792459,0.133188037,4.536693299,-5.258098994,12.15816732,82.55660382,152.4150945,0.275283019,7.386792459,7.608396233,1.167938299,0.017662558,1.633588438,-0.061925952,2023.461322
355,25,1965,Al0.214Nb0.714Ta0.571TiV0.143Zr0.929,0.059927191,0,0,0,0,0,0,0.159899188,0.280033604,0.040044805,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.106612485,5.011526399,-4.857779831,13.46236676,64.12825535,132.1898627,0.358199384,4.699803972,5.252733123,1.211212441,-0.016139909,-1.035318322,0.0081682,2376.553807
356,800,678,Al0.214Nb0.714Ta0.571TiV0.143Zr0.929,0.059927191,0,0,0,0,0,0,0.159899188,0.280033604,0.040044805,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.106612485,5.011526399,-4.857779831,13.46236676,64.12825535,132.1898627,0.358199384,4.699803972,5.252733123,1.211212441,-0.016139909,-1.035318322,0.0081682,2376.553807
357,1000,166,Al0.214Nb0.714Ta0.571TiV0.143Zr0.929,0.059927191,0,0,0,0,0,0,0.159899188,0.280033604,0.040044805,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.106612485,5.011526399,-4.857779831,13.46236676,64.12825535,132.1898627,0.358199384,4.699803972,5.252733123,1.211212441,-0.016139909,-1.035318322,0.0081682,2376.553807
358,2043.42,0,Al0.214Nb0.714Ta0.571TiV0.143Zr0.929,0.059927191,0,0,0,0,0,0,0.159899188,0.280033604,0.040044805,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.106612485,5.011526399,-4.857779831,13.46236676,64.12825535,132.1898627,0.358199384,4.699803972,5.252733123,1.211212441,-0.016139909,-1.035318322,0.0081682,2376.553807
359,25,1965,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0,0,0,0,0,0,0.199943993,0.280033604,0,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.103196586,4.615444536,-4.402675276,12.62988551,67.45197416,133.7916549,0.356998039,4.739848777,5.229507136,1.130007109,-0.01565816,0.537026199,0.007478097,2431.815637
360,800,362,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0,0,0,0,0,0,0.199943993,0.280033604,0,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.103196586,4.615444536,-4.402675276,12.62988551,67.45197416,133.7916549,0.356998039,4.739848777,5.229507136,1.130007109,-0.01565816,0.537026199,0.007478097,2431.815637
361,1000,236,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0,0,0,0,0,0,0.199943993,0.280033604,0,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.103196586,4.615444536,-4.402675276,12.62988551,67.45197416,133.7916549,0.356998039,4.739848777,5.229507136,1.130007109,-0.01565816,0.537026199,0.007478097,2431.815637
362,2087.75,0,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0,0,0,0,0,0,0.199943993,0.280033604,0,0.260151218,0.199943993,0,0,0,0,0,0,0,4.539904784,0.103196586,4.615444536,-4.402675276,12.62988551,67.45197416,133.7916549,0.356998039,4.739848777,5.229507136,1.130007109,-0.01565816,0.537026199,0.007478097,2431.815637
363,23,1240,Al0.24NbTiVZr,0.056603774,0,0,0,0,0,0,0,0.235849057,0.235849057,0.235849057,0.235849057,0,0,0,0,0,0,0,4.650943405,0.115472623,6.242195373,-5.989676094,12.68170538,53.12264161,130.2452833,0.365377359,4.650943405,5.481981142,1.211295897,-0.020846387,-11.49207908,0.011213955,2191.527363
364,1000,82,Al0.24NbTiVZr,0.056603774,0,0,0,0,0,0,0,0.235849057,0.235849057,0.235849057,0.235849057,0,0,0,0,0,0,0,4.650943405,0.115472623,6.242195373,-5.989676094,12.68170538,53.12264161,130.2452833,0.365377359,4.650943405,5.481981142,1.211295897,-0.020846387,-11.49207908,0.011213955,2191.527363
365,1200,24,Al0.24NbTiVZr,0.056603774,0,0,0,0,0,0,0,0.235849057,0.235849057,0.235849057,0.235849057,0,0,0,0,0,0,0,4.650943405,0.115472623,6.242195373,-5.989676094,12.68170538,53.12264161,130.2452833,0.365377359,4.650943405,5.481981142,1.211295897,-0.020846387,-11.49207908,0.011213955,2191.527363
366,1902.95,0,Al0.24NbTiVZr,0.056603774,0,0,0,0,0,0,0,0.235849057,0.235849057,0.235849057,0.235849057,0,0,0,0,0,0,0,4.650943405,0.115472623,6.242195373,-5.989676094,12.68170538,53.12264161,130.2452833,0.365377359,4.650943405,5.481981142,1.211295897,-0.020846387,-11.49207908,0.011213955,2191.527363
367,25,994,Al0.25Cr0.5FeMn0.625Ni0.375,0.090909091,0.181818182,0.227272727,0.363636364,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,7.227272726,0.132683679,4.955523445,-6.793388427,12.50610904,80.5,149.6363636,0.277272727,7.227272726,7.454999999,1.167938299,0.021724174,-0.464876036,-0.061735537,1993.740909
